451  429.796800 4.678E-81 1.166E-10.05000.05025499.49000.750.000000              4              3                    O 18q     350000 1 1 0 0 0 0    33.0   37.0,#,#,#,#,#,#,#,#,#
451  443.372200 3.371E-71 7.181E-11.05000.05020957.31230.750.000000              2              1                    O 19q     350000 1 1 0 0 0 0   105.0  117.0,#,#,#,#,#,#,#,#,#
451  444.294000 2.489E-66 2.571E-10.05000.05018581.71030.750.000000              5              5                    S  1q     350000 1 1 0 0 0 0    21.0    9.0,#,#,#,#,#,#,#,#,#
451  471.065800 1.340E-83 2.126E-10.05000.05027008.44840.750.000000              5              4                    O 17q     350000 1 1 0 0 0 0    93.0  105.0,#,#,#,#,#,#,#,#,#
451  472.478000 1.836E-59 3.114E-10.05000.05015345.80980.750.000000              4              4                    S  1q     350000 1 1 0 0 0 0    21.0    9.0,#,#,#,#,#,#,#,#,#
451  492.152000 2.715E-84 5.778E-10.05000.05027046.29700.750.000000              8              8                    S  2q     350000 1 1 0 0 0 0     9.0    5.0,#,#,#,#,#,#,#,#,#
451  499.266300 5.634E-75 1.860E-10.05000.05022661.60190.750.000000              3              2                    O 18q     350000 1 1 0 0 0 0    33.0   37.0,#,#,#,#,#,#,#,#,#
451  500.594000 3.937E-52 3.628E-10.05000.05011883.48780.750.000000              3              3                    S  1q     350000 1 1 0 0 0 0    21.0    9.0,#,#,#,#,#,#,#,#,#
451  503.085200 1.461E-64 6.589E-11.05000.05017750.33200.750.000000              1              0                    O 19q     350000 1 1 0 0 0 0   105.0  117.0,#,#,#,#,#,#,#,#,#
451  503.951100 4.887E-87 3.227E-10.05000.05028458.81780.750.000000              6              5                    O 16q     350000 1 1 0 0 0 0    29.0   33.0,#,#,#,#,#,#,#,#,#
451  528.907700 2.475E-44 4.089E-10.05000.050 8193.79430.750.000000              2              2                    S  1q     350000 1 1 0 0 0 0    21.0    9.0,#,#,#,#,#,#,#,#,#
451  534.903500 7.322E-79 8.453E-10.05000.05024521.50350.750.000000              7              7                    S  2q     350000 1 1 0 0 0 0     9.0    5.0,#,#,#,#,#,#,#,#,#
451  549.249200 8.506E-78 3.759E-10.05000.05024320.91050.750.000000              4              3                    O 17q     350000 1 1 0 0 0 0    93.0  105.0,#,#,#,#,#,#,#,#,#
451  557.650900 4.640E-36 4.474E-10.05000.050 4273.74060.750.000000              1              1                    S  1q     350000 1 1 0 0 0 0    21.0    9.0,#,#,#,#,#,#,#,#,#
